"STATION","NAME","DATE","PRCP","SNWD","TMAX","TMIN"
"GME00123970","HOLZKIRCHEN, GM","2006-06-26","0.33","0.0","81","61"
"GME00123970","HOLZKIRCHEN, GM","2006-06-27","0.35","0.0","83","61"
"GME00123970","HOLZKIRCHEN, GM","2006-06-28","0.20","0.0","77","59"
"GME00123970","HOLZKIRCHEN, GM","2006-06-29","0.77","0.0","74","56"
"GME00123970","HOLZKIRCHEN, GM","2006-06-30","0.00","0.0","72","55"
"GME00123970","HOLZKIRCHEN, GM","2006-07-01","0.00","0.0","72","52"
"GME00123970","HOLZKIRCHEN, GM","2006-07-02","0.00","0.0","73","51"
"GME00123970","HOLZKIRCHEN, GM","2006-07-03","0.00","0.0","80","54"
"GME00123970","HOLZKIRCHEN, GM","2006-07-04","0.00","0.0","83","57"
"GME00123970","HOLZKIRCHEN, GM","2006-07-05","0.00","0.0","86","58"
"GME00123970","HOLZKIRCHEN, GM","2006-07-06","0.19","0.0","81","59"
"GME00123970","HOLZKIRCHEN, GM","2006-07-07","0.00","0.0","66","58"
"GME00123970","HOLZKIRCHEN, GM","2006-07-08","0.12","0.0","76","59"
"GME00123970","HOLZKIRCHEN, GM","2006-07-09","0.00","0.0","82","56"
"GME00123970","HOLZKIRCHEN, GM","2006-07-10","0.00","0.0","81","57"
"GME00123970","HOLZKIRCHEN, GM","2006-07-11","0.00","0.0","86","57"
"GME00123970","HOLZKIRCHEN, GM","2006-07-12","0.25","0.0","82","61"
"GME00123970","HOLZKIRCHEN, GM","2006-07-13","0.00","0.0","83","58"
"GME00123970","HOLZKIRCHEN, GM","2006-07-14","0.27","0.0","80","59"
"GME00123970","HOLZKIRCHEN, GM","2006-07-15","0.00","0.0","76","57"
"GME00123970","HOLZKIRCHEN, GM","2006-07-16","0.00","0.0","76","50"
"GME00123970","HOLZKIRCHEN, GM","2006-07-17","0.00","0.0","78","49"
"GME00123970","HOLZKIRCHEN, GM","2006-07-18","0.00","0.0","82","50"
"GME00123970","HOLZKIRCHEN, GM","2006-07-19","0.00","0.0","87","51"
"GME00123970","HOLZKIRCHEN, GM","2006-07-20","0.04","0.0","91","56"
"GME00123970","HOLZKIRCHEN, GM","2006-07-21","0.52","0.0","89","62"
"GME00123970","HOLZKIRCHEN, GM","2006-07-22","0.00","0.0","87","59"
"GME00123970","HOLZKIRCHEN, GM","2006-07-23","0.00","0.0","81","62"
"GME00123970","HOLZKIRCHEN, GM","2006-07-24","0.00","0.0","85","59"
"GME00123970","HOLZKIRCHEN, GM","2006-07-25","0.00","0.0","88","59"
"GME00123970","HOLZKIRCHEN, GM","2006-07-26","0.00","0.0","90","58"
"GME00123970","HOLZKIRCHEN, GM","2006-07-27","0.03","0.0","90","65"
"GME00123970","HOLZKIRCHEN, GM","2006-07-28","0.17","0.0","80","63"
"GME00123970","HOLZKIRCHEN, GM","2006-07-29","0.33","0.0","69","61"
"GME00123970","HOLZKIRCHEN, GM","2006-07-30","0.00","0.0","85","59"
"GME00123970","HOLZKIRCHEN, GM","2006-07-31","0.28","0.0","86","62"
"GME00123970","HOLZKIRCHEN, GM","2006-08-01","0.12","0.0","67","56"
"GME00123970","HOLZKIRCHEN, GM","2006-08-02","0.08","0.0","71","55"
"GME00123970","HOLZKIRCHEN, GM","2006-08-03","1.54","0.0","60","50"
"GME00123970","HOLZKIRCHEN, GM","2006-08-04","0.08","0.0","60","50"
"GME00123970","HOLZKIRCHEN, GM","2006-08-05","0.50","0.0","65","51"
"GME00123970","HOLZKIRCHEN, GM","2006-08-06","1.72","0.0","58","54"
"GME00123970","HOLZKIRCHEN, GM","2006-08-07","0.20","0.0","66","53"
"GME00123970","HOLZKIRCHEN, GM","2006-08-08","1.84","0.0","72","54"
"GME00123970","HOLZKIRCHEN, GM","2006-08-09","0.00","0.0","66","52"
"GME00123970","HOLZKIRCHEN, GM","2006-08-10","0.08","0.0","64","49"
"GME00123970","HOLZKIRCHEN, GM","2006-08-11","0.08","0.0","62","47"
"GME00123970","HOLZKIRCHEN, GM","2006-08-12","0.01","0.0","58","43"
"GME00123970","HOLZKIRCHEN, GM","2006-08-13","0.11","0.0","62","42"
"GME00123970","HOLZKIRCHEN, GM","2006-08-14","0.22","0.0","64","47"
"GME00123970","HOLZKIRCHEN, GM","2006-08-15","0.00","0.0","71","49"
"GME00123970","HOLZKIRCHEN, GM","2006-08-16","0.00","0.0","72","48"
"GME00123970","HOLZKIRCHEN, GM","2006-08-17","0.02","0.0","81","52"
"GME00123970","HOLZKIRCHEN, GM","2006-08-18","0.02","0.0","73","55"
"GME00123970","HOLZKIRCHEN, GM","2006-08-19","0.04","0.0","80","52"
"GME00123970","HOLZKIRCHEN, GM","2006-08-20","0.06","0.0","65","54"
"GME00123970","HOLZKIRCHEN, GM","2006-08-21","0.36","0.0","68","53"
"GME00123970","HOLZKIRCHEN, GM","2006-08-22","0.15","0.0","63","53"
"GME00123970","HOLZKIRCHEN, GM","2006-08-23","0.00","0.0","69","49"
"GME00123970","HOLZKIRCHEN, GM","2006-08-24","1.09","0.0","74","49"
"GME00123970","HOLZKIRCHEN, GM","2006-08-25","0.00","0.0","67","47"
"GME00123970","HOLZKIRCHEN, GM","2006-08-26","0.04","0.0","69","48"
"GME00123970","HOLZKIRCHEN, GM","2006-08-27","0.31","0.0","63","52"
"GME00123970","HOLZKIRCHEN, GM","2006-08-28","0.89","0.0","63","47"
"GME00123970","HOLZKIRCHEN, GM","2006-08-29","0.33","0.0","59","44"
"GME00123970","HOLZKIRCHEN, GM","2006-08-30","0.41","0.0","53","43"
"GME00123970","HOLZKIRCHEN, GM","2006-08-31","0.00","0.0","63","43"
"GME00123970","HOLZKIRCHEN, GM","2006-09-01","0.00","0.0","72","42"
"GME00123970","HOLZKIRCHEN, GM","2006-09-02","0.00","0.0","77","48"
"GME00123970","HOLZKIRCHEN, GM","2006-09-03","0.00","0.0","71","59"
"GME00123970","HOLZKIRCHEN, GM","2006-09-04","0.00","0.0","79","66"
"GME00123970","HOLZKIRCHEN, GM","2006-09-05","0.00","0.0","77","57"
"GME00123970","HOLZKIRCHEN, GM","2006-09-06","0.00","0.0","77","53"
"GME00123970","HOLZKIRCHEN, GM","2006-09-07","1.12","0.0","84","57"
"GME00123970","HOLZKIRCHEN, GM","2006-09-08","0.00","0.0","64","45"
"GME00123970","HOLZKIRCHEN, GM","2006-09-09","0.00","0.0","67","42"
"GME00123970","HOLZKIRCHEN, GM","2006-09-10","0.00","0.0","73","42"
"GME00123970","HOLZKIRCHEN, GM","2006-09-11","0.00","0.0","77","51"
"GME00123970","HOLZKIRCHEN, GM","2006-09-12","0.00","0.0","76","49"
"GME00123970","HOLZKIRCHEN, GM","2006-09-13","0.00","0.0","76","47"
"GME00123970","HOLZKIRCHEN, GM","2006-09-14","0.00","0.0","77","49"
"GME00123970","HOLZKIRCHEN, GM","2006-09-15","0.03","0.0","64","52"
"GME00123970","HOLZKIRCHEN, GM","2006-09-16","0.03","0.0","71","50"
"GME00123970","HOLZKIRCHEN, GM","2006-09-17","0.03","0.0","66","56"
"GME00123970","HOLZKIRCHEN, GM","2006-09-18","0.34","0.0","65","53"
"GME00123970","HOLZKIRCHEN, GM","2006-09-19","0.51","0.0","60","53"
"GME00123970","HOLZKIRCHEN, GM","2006-09-20","0.00","0.0","69","49"
"GME00123970","HOLZKIRCHEN, GM","2006-09-21","0.00","0.0","71","45"
"GME00123970","HOLZKIRCHEN, GM","2006-09-22","0.00","0.0","72","46"
"GME00123970","HOLZKIRCHEN, GM","2006-09-23","0.00","0.0","67","49"
"GME00123970","HOLZKIRCHEN, GM","2006-09-24","0.00","0.0","76","47"
"GME00123970","HOLZKIRCHEN, GM","2006-09-25","0.04","0.0","72","55"
"GME00123970","HOLZKIRCHEN, GM","2006-09-26","0.96","0.0","58","53"
"GME00123970","HOLZKIRCHEN, GM","2006-09-27","0.05","0.0","61","52"
"GME00123970","HOLZKIRCHEN, GM","2006-09-28","0.00","0.0","65","48"
"GME00123970","HOLZKIRCHEN, GM","2006-09-29","0.00","0.0","71","45"
"GME00123970","HOLZKIRCHEN, GM","2006-09-30","0.00","0.0","71","52"
"GME00123970","HOLZKIRCHEN, GM","2006-10-01","0.29","0.0","72","56"
"GME00123970","HOLZKIRCHEN, GM","2006-10-02","0.00","0.0","68","54"
"GME00123970","HOLZKIRCHEN, GM","2006-10-03","1.14","0.0","69","50"
"GME00123970","HOLZKIRCHEN, GM","2006-10-04","0.02","0.0","57","47"
"GME00123970","HOLZKIRCHEN, GM","2006-10-05","0.10","0.0","55","40"
"GME00123970","HOLZKIRCHEN, GM","2006-10-06","0.00","0.0","64","39"
"GME00123970","HOLZKIRCHEN, GM","2006-10-07","0.02","0.0","58","45"
"GME00123970","HOLZKIRCHEN, GM","2006-10-08","0.00","0.0","59","39"
"GME00123970","HOLZKIRCHEN, GM","2006-10-09","0.00","0.0","69","40"
"GME00123970","HOLZKIRCHEN, GM","2006-10-10","0.00","0.0","65","40"
"GME00123970","HOLZKIRCHEN, GM","2006-10-11","0.00","0.0","70","40"
"GME00123970","HOLZKIRCHEN, GM","2006-10-12","0.00","0.0","69","44"
"GME00123970","HOLZKIRCHEN, GM","2006-10-13","0.34","0.0","63","44"
"GME00123970","HOLZKIRCHEN, GM","2006-10-14","0.17","0.0","53","48"
"GME00123970","HOLZKIRCHEN, GM","2006-10-15","0.00","0.0","58","39"
"GME00123970","HOLZKIRCHEN, GM","2006-10-16","0.00","0.0","52","36"
"GME00123970","HOLZKIRCHEN, GM","2006-10-17","0.00","0.0","53","36"
"GME00123970","HOLZKIRCHEN, GM","2006-10-18","0.00","0.0","60","33"
"GME00123970","HOLZKIRCHEN, GM","2006-10-19","0.01","0.0","66","40"
"GME00123970","HOLZKIRCHEN, GM","2006-10-20","0.00","0.0","63","46"
"GME00123970","HOLZKIRCHEN, GM","2006-10-21","0.00","0.0","63","45"
"GME00123970","HOLZKIRCHEN, GM","2006-10-22","0.00","0.0","65","45"
"GME00123970","HOLZKIRCHEN, GM","2006-10-23","0.14","0.0","67","48"
"GME00123970","HOLZKIRCHEN, GM","2006-10-24","0.09","0.0","60","47"
"GME00123970","HOLZKIRCHEN, GM","2006-10-25","0.00","0.0","58","40"
"GME00123970","HOLZKIRCHEN, GM","2006-10-26","0.00","0.0","74","43"
"GME00123970","HOLZKIRCHEN, GM","2006-10-27","0.01","0.0","73","49"
"GME00123970","HOLZKIRCHEN, GM","2006-10-28","0.05","0.0","67","53"
"GME00123970","HOLZKIRCHEN, GM","2006-10-29","0.28","0.0","58","47"
"GME00123970","HOLZKIRCHEN, GM","2006-10-30","0.00","0.0","56","39"
"GME00123970","HOLZKIRCHEN, GM","2006-10-31","0.07","0.0","66","37"
"GME00123970","HOLZKIRCHEN, GM","2006-11-01","0.33","0.0","56","31"
"GME00123970","HOLZKIRCHEN, GM","2006-11-02","0.17","2.8","35","27"
"GME00123970","HOLZKIRCHEN, GM","2006-11-03","0.17","2.4","37","28"
"GME00123970","HOLZKIRCHEN, GM","2006-11-04","0.00","2.8","40","29"
"GME00123970","HOLZKIRCHEN, GM","2006-11-05","0.02","0.0","43","34"
"GME00123970","HOLZKIRCHEN, GM","2006-11-06","0.00","0.0","50","31"
"GME00123970","HOLZKIRCHEN, GM","2006-11-07","0.00","0.0","64","29"
"GME00123970","HOLZKIRCHEN, GM","2006-11-08","0.00","0.0","59","34"
"GME00123970","HOLZKIRCHEN, GM","2006-11-09","0.16","0.0","54","39"
"GME00123970","HOLZKIRCHEN, GM","2006-11-10","0.00","0.0","46","28"
"GME00123970","HOLZKIRCHEN, GM","2006-11-11","0.41","0.0","56","27"
"GME00123970","HOLZKIRCHEN, GM","2006-11-12","0.43","0.0","47","35"
"GME00123970","HOLZKIRCHEN, GM","2006-11-13","0.04","0.0","49","37"
"GME00123970","HOLZKIRCHEN, GM","2006-11-14","0.20","0.0","53","43"
"GME00123970","HOLZKIRCHEN, GM","2006-11-15","0.00","0.0","60","40"
"GME00123970","HOLZKIRCHEN, GM","2006-11-16","0.00","0.0","65","36"
"GME00123970","HOLZKIRCHEN, GM","2006-11-17","0.00","0.0","63","40"
"GME00123970","HOLZKIRCHEN, GM","2006-11-18","0.01","0.0","51","40"
"GME00123970","HOLZKIRCHEN, GM","2006-11-19","0.13","0.0","59","35"
"GME00123970","HOLZKIRCHEN, GM","2006-11-20","0.00","0.0","46","33"
"GME00123970","HOLZKIRCHEN, GM","2006-11-21","0.17","0.0","47","33"
"GME00123970","HOLZKIRCHEN, GM","2006-11-22","0.17","0.0","39","29"
"GME00123970","HOLZKIRCHEN, GM","2006-11-23","0.00","0.0","48","29"
"GME00123970","HOLZKIRCHEN, GM","2006-11-24","0.00","0.0","58","38"
"GME00123970","HOLZKIRCHEN, GM","2006-11-25","0.00","0.0","66","38"
"GME00123970","HOLZKIRCHEN, GM","2006-11-26","0.00","0.0","58","35"
"GME00123970","HOLZKIRCHEN, GM","2006-11-27","0.00","0.0","46","29"
"GME00123970","HOLZKIRCHEN, GM","2006-11-28","0.00","0.0","40","26"
"GME00123970","HOLZKIRCHEN, GM","2006-11-29","0.00","0.0","50","31"
"GME00123970","HOLZKIRCHEN, GM","2006-11-30","0.00","0.0","42","38"
"GME00123970","HOLZKIRCHEN, GM","2006-12-01","0.00","0.0","38","31"
"GME00123970","HOLZKIRCHEN, GM","2006-12-02","0.00","0.0","42","25"
"GME00123970","HOLZKIRCHEN, GM","2006-12-03","0.00","0.0","51","29"
"GME00123970","HOLZKIRCHEN, GM","2006-12-04","0.50","0.0","49","41"
"GME00123970","HOLZKIRCHEN, GM","2006-12-05","0.00","0.0","55","40"
"GME00123970","HOLZKIRCHEN, GM","2006-12-06","0.21","0.0","52","36"
"GME00123970","HOLZKIRCHEN, GM","2006-12-07","0.00","0.0","45","36"
"GME00123970","HOLZKIRCHEN, GM","2006-12-08","0.01","0.0","62","33"
"GME00123970","HOLZKIRCHEN, GM","2006-12-09","0.73","0.0","43","33"
"GME00123970","HOLZKIRCHEN, GM","2006-12-10","0.00","2.0","38","27"
"GME00123970","HOLZKIRCHEN, GM","2006-12-11","0.00","1.2","39","24"
"GME00123970","HOLZKIRCHEN, GM","2006-12-12","0.02","0.8","38","29"
"GME00123970","HOLZKIRCHEN, GM","2006-12-13","0.00","0.8","44","27"
"GME00123970","HOLZKIRCHEN, GM","2006-12-14","0.00","0.0","52","27"
"GME00123970","HOLZKIRCHEN, GM","2006-12-15","0.00","0.0","50","26"
"GME00123970","HOLZKIRCHEN, GM","2006-12-16","0.05","0.0","54","34"
"GME00123970","HOLZKIRCHEN, GM","2006-12-17","0.09","0.0","44","33"
"GME00123970","HOLZKIRCHEN, GM","2006-12-18","0.04","0.0","33","31"
"GME00123970","HOLZKIRCHEN, GM","2006-12-19","0.00","0.4","31","26"
"GME00123970","HOLZKIRCHEN, GM","2006-12-20","0.00","0.4","33","19"
"GME00123970","HOLZKIRCHEN, GM","2006-12-21","0.00","0.0","34","23"
"GME00123970","HOLZKIRCHEN, GM","2006-12-22","0.00","0.0","33","24"
"GME00123970","HOLZKIRCHEN, GM","2006-12-23","0.00","0.0","32","22"
"GME00123970","HOLZKIRCHEN, GM","2006-12-24","0.00","0.0","28","25"
"GME00123970","HOLZKIRCHEN, GM","2006-12-25","0.00","0.0","27","19"
"GME00123970","HOLZKIRCHEN, GM","2006-12-26","0.00","0.0","27","21"
"GME00123970","HOLZKIRCHEN, GM","2006-12-27","0.00","0.0","43","17"
"GME00123970","HOLZKIRCHEN, GM","2006-12-28","0.00","0.0","48","23"
"GME00123970","HOLZKIRCHEN, GM","2006-12-29","0.00","0.0","48","26"
"GME00123970","HOLZKIRCHEN, GM","2006-12-30","0.03","0.0","55","25"
"GME00123970","HOLZKIRCHEN, GM","2006-12-31","0.01","0.0","55","35"
"GME00123970","HOLZKIRCHEN, GM","2007-01-01","0.17","0.0","52","32"
"GME00123970","HOLZKIRCHEN, GM","2007-01-02","0.39","0.0","37","31"
"GME00123970","HOLZKIRCHEN, GM","2007-01-03","0.02","3.1","37","32"
"GME00123970","HOLZKIRCHEN, GM","2007-01-04","0.17","1.6","45","33"
"GME00123970","HOLZKIRCHEN, GM","2007-01-05","0.01","0.0","44","36"
"GME00123970","HOLZKIRCHEN, GM","2007-01-06","0.19","0.0","46","36"
"GME00123970","HOLZKIRCHEN, GM","2007-01-07","0.01","0.0","48","33"
"GME00123970","HOLZKIRCHEN, GM","2007-01-08","0.07","0.0","49","35"
"GME00123970","HOLZKIRCHEN, GM","2007-01-09","0.23","0.0","48","40"
"GME00123970","HOLZKIRCHEN, GM","2007-01-10","0.02","0.0","56","37"
"GME00123970","HOLZKIRCHEN, GM","2007-01-11","0.16","0.0","55","45"
"GME00123970","HOLZKIRCHEN, GM","2007-01-12","0.00","0.0","50","40"
"GME00123970","HOLZKIRCHEN, GM","2007-01-13","0.00","0.0","53","34"
"GME00123970","HOLZKIRCHEN, GM","2007-01-14","0.00","0.0","50","31"
"GME00123970","HOLZKIRCHEN, GM","2007-01-15","0.00","0.0","44","27"
"GME00123970","HOLZKIRCHEN, GM","2007-01-16","0.00","0.0","47","27"
"GME00123970","HOLZKIRCHEN, GM","2007-01-17","0.00","0.0","53","36"
"GME00123970","HOLZKIRCHEN, GM","2007-01-18","0.39","0.0","58","38"
"GME00123970","HOLZKIRCHEN, GM","2007-01-19","0.22","0.0","55","47"
"GME00123970","HOLZKIRCHEN, GM","2007-01-20","0.00","0.0","58","46"
"GME00123970","HOLZKIRCHEN, GM","2007-01-21","0.06","0.0","50","32"
"GME00123970","HOLZKIRCHEN, GM","2007-01-22","0.52","0.0","39","30"
"GME00123970","HOLZKIRCHEN, GM","2007-01-23","0.35","3.1","32","26"
"GME00123970","HOLZKIRCHEN, GM","2007-01-24","0.29","6.3","26","19"
"GME00123970","HOLZKIRCHEN, GM","2007-01-25","0.03","7.9","22","18"
"GME00123970","HOLZKIRCHEN, GM","2007-01-26","0.05","7.1","24","14"
"GME00123970","HOLZKIRCHEN, GM","2007-01-27","0.17","7.1","30","19"
"GME00123970","HOLZKIRCHEN, GM","2007-01-28","0.00","7.9","40","30"
"GME00123970","HOLZKIRCHEN, GM","2007-01-29","0.00","5.5","38","33"
"GME00123970","HOLZKIRCHEN, GM","2007-01-30","0.00","4.3","41","27"
"GME00123970","HOLZKIRCHEN, GM","2007-01-31","0.00","3.9","42","21"
"GME00123970","HOLZKIRCHEN, GM","2007-02-01","0.08","3.5","37","30"
"GME00123970","HOLZKIRCHEN, GM","2007-02-02","0.09","3.1","46","30"
"GME00123970","HOLZKIRCHEN, GM","2007-02-03","0.00","2.0","40","31"
"GME00123970","HOLZKIRCHEN, GM","2007-02-04","0.00","1.2","45","27"
"GME00123970","HOLZKIRCHEN, GM","2007-02-05","0.30","0.8","52","26"
"GME00123970","HOLZKIRCHEN, GM","2007-02-06","0.18","1.6","38","32"
"GME00123970","HOLZKIRCHEN, GM","2007-02-07","0.02","1.6","44","31"
"GME00123970","HOLZKIRCHEN, GM","2007-02-08","0.11","0.8","45","32"
"GME00123970","HOLZKIRCHEN, GM","2007-02-09","0.00","0.0","48","30"
"GME00123970","HOLZKIRCHEN, GM","2007-02-10","0.05","0.0","50","28"
"GME00123970","HOLZKIRCHEN, GM","2007-02-11","0.39","0.0","46","32"
"GME00123970","HOLZKIRCHEN, GM","2007-02-12","0.16","0.0","45","37"
"GME00123970","HOLZKIRCHEN, GM","2007-02-13","0.06","0.0","43","37"
"GME00123970","HOLZKIRCHEN, GM","2007-02-14","0.41","0.0","47","28"
"GME00123970","HOLZKIRCHEN, GM","2007-02-15","0.02","0.0","43","31"
"GME00123970","HOLZKIRCHEN, GM","2007-02-16","0.00","0.0","47","27"
"GME00123970","HOLZKIRCHEN, GM","2007-02-17","0.00","0.0","46","26"
"GME00123970","HOLZKIRCHEN, GM","2007-02-18","0.00","0.0","55","23"
"GME00123970","HOLZKIRCHEN, GM","2007-02-19","0.00","0.0","47","30"
"GME00123970","HOLZKIRCHEN, GM","2007-02-20","0.00","0.0","53","29"
"GME00123970","HOLZKIRCHEN, GM","2007-02-21","0.00","0.0","58","28"
"GME00123970","HOLZKIRCHEN, GM","2007-02-22","0.00","0.0","54","35"
"GME00123970","HOLZKIRCHEN, GM","2007-02-23","0.00","0.0","55","34"
"GME00123970","HOLZKIRCHEN, GM","2007-02-24","0.00","0.0","57","33"
"GME00123970","HOLZKIRCHEN, GM","2007-02-25","0.08","0.0","50","34"
"GME00123970","HOLZKIRCHEN, GM","2007-02-26","0.43","0.0","43","34"
"GME00123970","HOLZKIRCHEN, GM","2007-02-27","0.54","0.0","43","33"
"GME00123970","HOLZKIRCHEN, GM","2007-02-28","0.11","0.0","53","41"
"GME00123970","HOLZKIRCHEN, GM","2007-03-01","0.26","0.0","52","40"
"GME00123970","HOLZKIRCHEN, GM","2007-03-02","0.28","0.0","45","36"
"GME00123970","HOLZKIRCHEN, GM","2007-03-03","0.10","0.0","51","37"
"GME00123970","HOLZKIRCHEN, GM","2007-03-04","0.00","0.0","54","33"
"GME00123970","HOLZKIRCHEN, GM","2007-03-05","0.00","0.0","60","31"
"GME00123970","HOLZKIRCHEN, GM","2007-03-06","0.00","0.0","58","29"
"GME00123970","HOLZKIRCHEN, GM","2007-03-07","0.03","0.0","49","35"
"GME00123970","HOLZKIRCHEN, GM","2007-03-08","0.05","0.0","48","36"
"GME00123970","HOLZKIRCHEN, GM","2007-03-09","0.02","0.0","49","33"
"GME00123970","HOLZKIRCHEN, GM","2007-03-10","0.15","0.0","40","31"
"GME00123970","HOLZKIRCHEN, GM","2007-03-11","0.00","0.0","47","27"
"GME00123970","HOLZKIRCHEN, GM","2007-03-12","0.00","0.0","57","27"
"GME00123970","HOLZKIRCHEN, GM","2007-03-13","0.00","0.0","61","32"
"GME00123970","HOLZKIRCHEN, GM","2007-03-14","0.00","0.0","58","32"
"GME00123970","HOLZKIRCHEN, GM","2007-03-15","0.00","0.0","58","31"
"GME00123970","HOLZKIRCHEN, GM","2007-03-16","0.00","0.0","59","34"
"GME00123970","HOLZKIRCHEN, GM","2007-03-17","0.00","0.0","51","37"
"GME00123970","HOLZKIRCHEN, GM","2007-03-18","0.07","0.0","58","33"
"GME00123970","HOLZKIRCHEN, GM","2007-03-19","0.07","0.4","36","31"
"GME00123970","HOLZKIRCHEN, GM","2007-03-20","0.39","0.4","33","29"
"GME00123970","HOLZKIRCHEN, GM","2007-03-21","0.03","4.3","38","27"
"GME00123970","HOLZKIRCHEN, GM","2007-03-22","0.14","2.0","39","27"
"GME00123970","HOLZKIRCHEN, GM","2007-03-23","0.15","2.8","43","30"
"GME00123970","HOLZKIRCHEN, GM","2007-03-24","0.02","1.6","41","30"
"GME00123970","HOLZKIRCHEN, GM","2007-03-25","0.00","0.0","54","33"
"GME00123970","HOLZKIRCHEN, GM","2007-03-26","0.00","0.0","58","33"
"GME00123970","HOLZKIRCHEN, GM","2007-03-27","0.00","0.0","57","33"
"GME00123970","HOLZKIRCHEN, GM","2007-03-28","0.01","0.0","55","29"
"GME00123970","HOLZKIRCHEN, GM","2007-03-29","0.04","0.0","57","31"
"GME00123970","HOLZKIRCHEN, GM","2007-03-30","0.00","0.0","56","32"
"GME00123970","HOLZKIRCHEN, GM","2007-03-31","0.00","0.0","46","32"
"GME00123970","HOLZKIRCHEN, GM","2007-04-01","0.00","0.0","61","29"
"GME00123970","HOLZKIRCHEN, GM","2007-04-02","0.00","0.0","62","31"
"GME00123970","HOLZKIRCHEN, GM","2007-04-03","0.30","0.0","60","35"
"GME00123970","HOLZKIRCHEN, GM","2007-04-04","0.00","0.4","42","33"
"GME00123970","HOLZKIRCHEN, GM","2007-04-05","0.00","0.0","54","29"
"GME00123970","HOLZKIRCHEN, GM","2007-04-06","0.00","0.0","62","31"
"GME00123970","HOLZKIRCHEN, GM","2007-04-07","0.24","0.0","63","35"
"GME00123970","HOLZKIRCHEN, GM","2007-04-08","0.00","0.0","54","35"
"GME00123970","HOLZKIRCHEN, GM","2007-04-09","0.00","0.0","64","34"
"GME00123970","HOLZKIRCHEN, GM","2007-04-10","0.00","0.0","65","39"
"GME00123970","HOLZKIRCHEN, GM","2007-04-11","0.00","0.0","65","36"
"GME00123970","HOLZKIRCHEN, GM","2007-04-12","0.00","0.0","70","39"
"GME00123970","HOLZKIRCHEN, GM","2007-04-13","0.00","0.0","76","41"
"GME00123970","HOLZKIRCHEN, GM","2007-04-14","0.00","0.0","76","42"
"GME00123970","HOLZKIRCHEN, GM","2007-04-15","0.00","0.0","72","42"
"GME00123970","HOLZKIRCHEN, GM","2007-04-16","0.00","0.0","70","40"
"GME00123970","HOLZKIRCHEN, GM","2007-04-17","0.00","0.0","73","37"
"GME00123970","HOLZKIRCHEN, GM","2007-04-18","0.00","0.0","55","40"
"GME00123970","HOLZKIRCHEN, GM","2007-04-19","0.00","0.0","64","32"
"GME00123970","HOLZKIRCHEN, GM","2007-04-20","0.00","0.0","66","37"
"GME00123970","HOLZKIRCHEN, GM","2007-04-21","0.00","0.0","66","36"
"GME00123970","HOLZKIRCHEN, GM","2007-04-22","0.00","0.0","72","39"
"GME00123970","HOLZKIRCHEN, GM","2007-04-23","0.03","0.0","74","45"
"GME00123970","HOLZKIRCHEN, GM","2007-04-24","0.01","0.0","65","47"
"GME00123970","HOLZKIRCHEN, GM","2007-04-25","0.00","0.0","71","45"
"GME00123970","HOLZKIRCHEN, GM","2007-04-26","0.00","0.0","74","39"
"GME00123970","HOLZKIRCHEN, GM","2007-04-27","0.00","0.0","74","44"
"GME00123970","HOLZKIRCHEN, GM","2007-04-28","0.00","0.0","75","46"
"GME00123970","HOLZKIRCHEN, GM","2007-04-29","0.00","0.0","73","48"
"GME00123970","HOLZKIRCHEN, GM","2007-04-30","0.00","0.0","64","42"
"GME00123970","HOLZKIRCHEN, GM","2007-05-01","0.00","0.0","65","36"
"GME00123970","HOLZKIRCHEN, GM","2007-05-02","0.00","0.0","66","37"
"GME00123970","HOLZKIRCHEN, GM","2007-05-03","0.00","0.0","63","40"
"GME00123970","HOLZKIRCHEN, GM","2007-05-04","0.39","0.0","67","41"
"GME00123970","HOLZKIRCHEN, GM","2007-05-05","1.01","0.0","62","48"
"GME00123970","HOLZKIRCHEN, GM","2007-05-06","0.23","0.0","55","46"
"GME00123970","HOLZKIRCHEN, GM","2007-05-07","0.02","0.0","64","46"
"GME00123970","HOLZKIRCHEN, GM","2007-05-08","1.69","0.0","65","51"
"GME00123970","HOLZKIRCHEN, GM","2007-05-09","1.39","0.0","58","48"
"GME00123970","HOLZKIRCHEN, GM","2007-05-10","0.00","0.0","71","47"
"GME00123970","HOLZKIRCHEN, GM","2007-05-11","0.03","0.0","74","52"
"GME00123970","HOLZKIRCHEN, GM","2007-05-12","0.00","0.0","71","48"
"GME00123970","HOLZKIRCHEN, GM","2007-05-13","0.00","0.0","81","44"
"GME00123970","HOLZKIRCHEN, GM","2007-05-14","0.01","0.0","80","50"
"GME00123970","HOLZKIRCHEN, GM","2007-05-15","0.57","0.0","53","40"
"GME00123970","HOLZKIRCHEN, GM","2007-05-16","0.67","0.0","62","36"
"GME00123970","HOLZKIRCHEN, GM","2007-05-17","0.23","0.0","51","41"
"GME00123970","HOLZKIRCHEN, GM","2007-05-18","0.00","0.0","63","41"
"GME00123970","HOLZKIRCHEN, GM","2007-05-19","0.00","0.0","71","39"
"GME00123970","HOLZKIRCHEN, GM","2007-05-20","0.00","0.0","77","43"
